Dry bulb temperature, Total radiation on surface, Beam radiation on surface, Angle of incidence on surface, Sun zenith angle, Sun azimuth angle, Relative humidity, Wind speed, Effective sky temperature, Ground reflectance, Flap State Code, Indoor Air Temp, Outlet Air Temperature, Wall Temperature
25.31	331.01	331.01	90	89	180	52.88	0	25.31	0.2	2	33.44	28.294	24.535
25.38	330.76	330.76	90	89	180	53.57	0	25.38	0.2	2	33.32	28.268	24.509
25.61	329.54	329.54	90	89	180	52.08	0	25.61	0.2	2	33.27	28.225	24.476
25.95	334.86	334.86	90	89	180	51.13	0	25.95	0.2	2	33.19	28.182	24.45
25.98	335.97	335.97	90	89	180	52.0	0	25.98	0.2	2	33.12	28.146	24.424
26.57	339.2	339.2	90	89	180	49.89	0	26.57	0.2	2	32.9	28.114	24.391
26.9	347.31	347.31	90	89	180	48.8	0	26.9	0.2	-1	32.97	28.081	24.365
27.46	354.13	354.13	90	89	180	47.35	0	27.46	0.2	-1	33.14	28.182	24.349
27.71	342.23	342.23	90	89	180	46.9	0	27.71	0.2	-1	33.16	28.156	24.322
27.98	352.55	352.55	90	89	180	45.99	0	27.98	0.2	-1	32.97	28.14	24.306
28.28	357.01	357.01	90	89	180	45.23	0	28.28	0.2	-1	33.16	28.114	24.29
28.72	354.06	354.06	90	89	180	44.58	0	28.72	0.2	-1	33.15	28.104	24.273
28.93	355.43	355.43	90	89	180	44.14	0	28.93	0.2	-1	33.14	28.097	24.257
29.23	359.6	359.6	90	89	180	43.01	0	29.23	0.2	-1	33.13	28.081	24.237
29.77	383.31	383.31	90	89	180	38.97	0	29.77	0.2	-1	33.12	28.071	24.231
30.47	387.6	387.6	90	89	180	37.79	0	30.47	0.2	-1	33.11	28.055	24.214
31.04	384.78	384.78	90	89	180	36.9	0	31.04	0.2	-1	33.09	28.045	24.204
31.18	396.47	396.47	90	89	180	37.31	0	31.18	0.2	-1	33.09	28.045	24.198
31.32	378.16	378.16	90	89	180	36.88	0	31.32	0.2	-1	33.09	28.045	24.198
31.46	427.38	427.38	90	89	180	36.96	0	31.46	0.2	-1	33.09	28.064	24.198
31.86	726.69	726.69	90	89	180	35.87	0	31.86	0.2	-1	33.13	28.097	24.198
32.5	796.1	796.1	90	89	180	34.23	0	32.5	0.2	-1	33.15	28.189	24.204
33.23	614.54	614.54	90	89	180	32.73	0	33.23	0.2	-1	33.17	28.199	24.231
33.38	625.67	625.67	90	89	180	33.48	0	33.38	0.2	-1	33.2	28.284	24.257
33.23	671.98	671.98	90	89	180	32.84	0	33.23	0.2	-1	33.23	28.336	24.273
34.13	815.65	815.65	90	89	180	31.33	0	34.13	0.2	-1	33.28	28.422	24.306
34.19	798.6	798.6	90	89	180	32.46	0	34.19	0.2	-1	33.32	28.526	24.339
34.65	760.74	760.74	90	89	180	31.26	0	34.65	0.2	-1	33.39	28.635	24.381
34.73	780.61	780.61	90	89	180	30.9	0	34.73	0.2	-1	33.45	28.743	24.417
34.46	871.02	871.02	90	89	180	30.95	0	34.46	0.2	-1	33.52	28.838	24.476
35.08	806.95	806.95	90	89	180	29.73	0	35.08	0.2	-1	33.6	28.998	24.516
35.56	544.64	544.64	90	89	180	28.6	0	35.56	0.2	-1	33.67	29.146	24.568
36.28	788.22	788.22	90	89	180	27.45	0	36.28	0.2	-1	33.78	29.274	24.627
36.9	718.38	718.38	90	89	180	26.36	0	36.9	0.2	-1	33.88	29.365	24.68
37.47	746.71	746.71	90	89	180	25.69	0	37.47	0.2	-1	33.94	29.483	24.722
37.79	652.8	652.8	90	89	180	25.55	0	37.79	0.2	-1	34.05	29.532	24.771
37.44	673.56	673.56	90	89	180	25.64	0	37.44	0.2	-1	34.15	29.644	24.824
38.24	552.05	552.05	90	89	180	25.03	0	38.24	0.2	-1	34.26	29.762	24.873
39.07	517.85	517.85	90	89	180	24.0	0	39.07	0.2	-1	34.08	29.844	24.932
39.03	626.59	626.59	90	89	180	22.63	0	39.03	0.2	-1	34.48	29.912	24.975
39.54	518.58	518.58	90	89	180	22.42	0	39.54	0.2	-1	34.61	29.981	25.027
39.55	477.88	477.88	90	89	180	22.33	0	39.55	0.2	-1	34.73	30.034	25.07
39.84	493.46	493.46	90	89	180	22.17	0	39.84	0.2	-1	34.84	30.096	25.112
40.06	475.38	475.38	90	89	180	21.55	0	40.06	0.2	-1	34.96	30.148	25.161
40.21	474.02	474.02	90	89	180	20.84	0	40.21	0.2	-1	35.1	30.204	25.204
40.23	473.27	473.27	90	89	180	21.22	0	40.23	0.2	-1	35.24	30.247	25.24
40.44	471.94	471.94	90	89	180	21.49	0	40.44	0.2	-1	35.35	30.299	25.283
40.46	464.91	464.91	90	89	180	21.96	0	40.46	0.2	-1	35.49	30.338	25.322
40.41	465.28	465.28	90	89	180	22.18	0	40.41	0.2	-1	35.65	30.407	25.364
40.6	454.6	454.6	90	89	180	21.7	0	40.6	0.2	-1	35.76	30.466	25.4
39.06	363.36	363.36	90	89	180	23.84	0	39.06	0.2	-1	35.89	30.492	25.443
38.59	398.63	398.63	90	89	180	23.5	0	38.59	0.2	-1	36.03	30.519	25.476
