experiment_name,experiment_id,decision_number,control_timestamp,sensor_timestamp,elapsed_minutes_from_random_start,strategy_day,control_strategy,logical_flap_state,top_inside,top_outside,bottom_inside,bottom_outside,command_sent,decision_reason,is_daytime,temp_difference_black_globe_minus_outdoor_C,radiation_above_threshold,black_globe_hotter_than_outdoor,radiation_threshold_W_m2,temp_difference_threshold_C,PCM_OC25_TEMP_C,PCM_OC17_TEMP_C,TOP_INBOUND_AIR_TEMP_1_C,TOP_INBOUND_AIR_TEMP_2_C,TOP_OUTBOUND_AIR_TEMP_1_C,TOP_OUTBOUND_AIR_TEMP_2_C,BOTTOM_INBOUND_AIR_TEMP_1_C,BOTTOM_INBOUND_AIR_TEMP_2_C,BOTTOM_OUTBOUND_AIR_TEMP_1_C,BOTTOM_OUTBOUND_AIR_TEMP_2_C,REFERENCE_AIR_TEMP_RTD_C,TROMBE_WALL_SURFACE_TEMP_C,CEILING_SURFACE_TEMP_C,LEFT_WALL_SURFACE_TEMP_C,RIGHT_WALL_SURFACE_TEMP_C,REAR_WALL_SURFACE_TEMP_C,FLOOR_SURFACE_TEMP_C,BLACK_GLOBE_TEMP_C,INDOOR_AIR_TEMP_ANALOG_C,INDOOR_RELATIVE_HUMIDITY_ANALOG_PERCENT,OUTDOOR_AIR_TEMP_C,OUTDOOR_RELATIVE_HUMIDITY_PERCENT,SOLAR_RADIATION_VERTICAL_W_M2,INDOOR_TEMP_ANALOG_VOLTAGE_V,INDOOR_RH_ANALOG_VOLTAGE_V,OUTDOOR_TEMP_VOLTAGE_V,OUTDOOR_RH_VOLTAGE_V,PYRANOMETER_VOLTAGE_V,CONDENSATION_DETECTED,CONDENSATION_STATUS
Weekend_Heatwave_June2026,WHJ2026,304,2026-06-28T17:38:46,2026-06-28T15:38:46.153Z,2018.78,DAY_2_CONTROLLED,HEATWAVE_RULE_BASED,OUTBOUND_OPEN_INBOUND_CLOSED,CLOSED,OPEN,CLOSED,OPEN,FALSE,NO_CHANGE_DAY_HIGH_RADIATION_OUTBOUND_OPEN,TRUE,-10.231,TRUE,FALSE,150,1,25.908,27.311,30.683,30.725,31.433,31.587,29.854,29.198,30.977,29.398,,25.679,25.925,25.695,25.758,25.79,25.476,29.139,37.57,40.25,39.37,23.4,397.56,6.757,4.025,6.937,2.34,2.84,,
Weekend_Heatwave_June2026,WHJ2026,305,2026-06-28T17:48:46,2026-06-28T15:48:46.724Z,2028.78,DAY_2_CONTROLLED,HEATWAVE_RULE_BASED,OUTBOUND_OPEN_INBOUND_CLOSED,CLOSED,OPEN,CLOSED,OPEN,FALSE,NO_CHANGE_DAY_HIGH_RADIATION_OUTBOUND_OPEN,TRUE,-9.678,TRUE,FALSE,150,1,25.944,27.327,30.715,30.725,31.364,31.561,29.87,29.205,30.886,29.349,,25.722,25.967,25.731,25.8,25.833,25.518,29.172,37.68,40.31,38.85,24.43,385.3,6.768,4.031,6.885,2.443,2.752,,
Weekend_Heatwave_June2026,WHJ2026,306,2026-06-28T17:58:46,2026-06-28T15:58:46.296Z,2038.78,DAY_2_CONTROLLED,HEATWAVE_RULE_BASED,OUTBOUND_OPEN_INBOUND_CLOSED,CLOSED,OPEN,CLOSED,OPEN,FALSE,NO_CHANGE_DAY_HIGH_RADIATION_OUTBOUND_OPEN,TRUE,-8.985,TRUE,FALSE,150,1,25.967,27.344,30.768,30.715,31.289,31.528,29.89,29.221,30.853,29.274,,25.758,26.003,25.774,25.84,25.876,25.551,29.215,37.8,40.36,38.2,25.38,355.62,6.78,4.036,6.82,2.538,2.54,,
Weekend_Heatwave_June2026,WHJ2026,307,2026-06-28T18:08:46,2026-06-28T16:08:45.868Z,2048.78,DAY_2_CONTROLLED,HEATWAVE_RULE_BASED,OUTBOUND_OPEN_INBOUND_CLOSED,CLOSED,OPEN,CLOSED,OPEN,FALSE,NO_CHANGE_DAY_HIGH_RADIATION_OUTBOUND_OPEN,TRUE,-8.303,TRUE,FALSE,150,1,26.003,27.37,30.896,30.709,31.171,31.482,29.906,29.231,30.725,29.008,,25.8,26.036,25.807,25.876,25.908,25.594,29.247,37.91,40.36,37.55,30.27,333.36,6.791,4.036,6.755,3.027,2.381,,
Weekend_Heatwave_June2026,WHJ2026,308,2026-06-28T18:18:46,2026-06-28T16:18:46.448Z,2058.78,DAY_2_CONTROLLED,HEATWAVE_RULE_BASED,OUTBOUND_OPEN_INBOUND_CLOSED,CLOSED,OPEN,CLOSED,OPEN,FALSE,NO_CHANGE_DAY_HIGH_RADIATION_OUTBOUND_OPEN,TRUE,-7.33,TRUE,FALSE,150,1,26.036,27.386,30.918,30.709,31.079,31.433,29.912,29.231,30.466,28.812,,25.833,26.069,25.849,25.918,25.944,25.63,29.29,38,40.46,36.62,31.76,332.96,6.8,4.046,6.662,3.176,2.378,,
Weekend_Heatwave_June2026,WHJ2026,309,2026-06-28T18:28:46,2026-06-28T16:28:46.027Z,2068.78,DAY_2_CONTROLLED,HEATWAVE_RULE_BASED,OUTBOUND_OPEN_INBOUND_CLOSED,CLOSED,OPEN,CLOSED,OPEN,FALSE,NO_CHANGE_DAY_HIGH_RADIATION_OUTBOUND_OPEN,TRUE,-6.537,TRUE,FALSE,150,1,26.062,27.396,30.853,30.715,30.945,31.374,29.906,29.205,30.181,28.576,,25.866,26.105,25.882,25.951,25.987,25.663,29.323,38.11,40.42,35.86,33.07,332.02,6.811,4.042,6.586,3.307,2.372,,
Weekend_Heatwave_June2026,WHJ2026,310,2026-06-28T18:38:46,2026-06-28T16:38:46.604Z,2078.78,DAY_2_CONTROLLED,HEATWAVE_RULE_BASED,OUTBOUND_OPEN_INBOUND_CLOSED,CLOSED,OPEN,CLOSED,OPEN,FALSE,NO_CHANGE_DAY_HIGH_RADIATION_OUTBOUND_OPEN,TRUE,-5.995,TRUE,FALSE,150,1,26.095,27.403,30.794,30.715,30.886,31.289,29.896,29.182,29.991,28.448,,25.902,26.131,25.918,25.987,26.02,25.689,29.355,38.23,40.48,35.35,33.34,336.21,6.823,4.048,6.535,3.334,2.401,,
Weekend_Heatwave_June2026,WHJ2026,311,2026-06-28T18:48:46,2026-06-28T16:48:46.179Z,2088.78,DAY_2_CONTROLLED,HEATWAVE_RULE_BASED,OUTBOUND_OPEN_INBOUND_CLOSED,CLOSED,OPEN,CLOSED,OPEN,FALSE,NO_CHANGE_DAY_HIGH_RADIATION_OUTBOUND_OPEN,TRUE,-5.628,TRUE,FALSE,150,1,26.121,27.403,30.768,30.709,30.961,31.187,29.863,29.139,29.87,28.379,,25.935,26.164,25.951,26.02,26.046,25.722,29.382,38.32,40.49,35.01,34.64,336.38,6.832,4.049,6.501,3.464,2.403,,
Weekend_Heatwave_June2026,WHJ2026,312,2026-06-28T18:58:46,2026-06-28T16:58:46.765Z,2098.78,DAY_2_CONTROLLED,HEATWAVE_RULE_BASED,OUTBOUND_OPEN_INBOUND_CLOSED,CLOSED,OPEN,CLOSED,OPEN,FALSE,NO_CHANGE_DAY_HIGH_RADIATION_OUTBOUND_OPEN,TRUE,-5.366,TRUE,FALSE,150,1,26.138,27.412,30.741,30.699,31.013,31.148,29.827,29.103,29.742,28.284,,25.967,26.19,25.987,26.046,26.079,25.758,29.414,38.42,40.43,34.78,34.75,349.28,6.842,4.043,6.478,3.475,2.495,,
Weekend_Heatwave_June2026,WHJ2026,313,2026-06-28T19:08:46,2026-06-28T17:08:46.338Z,2108.78,DAY_2_CONTROLLED,HEATWAVE_RULE_BASED,OUTBOUND_OPEN_INBOUND_CLOSED,CLOSED,OPEN,CLOSED,OPEN,FALSE,NO_CHANGE_DAY_HIGH_RADIATION_OUTBOUND_OPEN,TRUE,-5.709,TRUE,FALSE,150,1,26.154,27.403,30.715,30.689,31.004,31.112,29.801,29.07,29.693,28.284,,26.003,26.216,26.01,26.069,26.105,25.781,29.441,38.49,40.36,35.15,35.27,371.77,6.849,4.036,6.515,3.527,2.656,,
Weekend_Heatwave_June2026,WHJ2026,314,2026-06-28T19:18:46,2026-06-28T17:18:45.920Z,2118.78,DAY_2_CONTROLLED,HEATWAVE_RULE_BASED,OUTBOUND_OPEN_INBOUND_CLOSED,CLOSED,OPEN,CLOSED,OPEN,FALSE,NO_CHANGE_DAY_HIGH_RADIATION_OUTBOUND_OPEN,TRUE,-5.803,TRUE,FALSE,150,1,26.18,27.403,30.709,30.683,30.994,31.089,29.778,29.044,29.693,28.363,,26.026,26.233,26.036,26.095,26.131,25.807,29.467,38.55,40.52,35.27,34.56,386.41,6.855,4.052,6.527,3.456,2.76,,
Weekend_Heatwave_June2026,WHJ2026,315,2026-06-28T19:28:46,2026-06-28T17:28:46.717Z,2128.78,DAY_2_CONTROLLED,HEATWAVE_RULE_BASED,OUTBOUND_OPEN_INBOUND_CLOSED,CLOSED,OPEN,CLOSED,OPEN,FALSE,NO_CHANGE_DAY_HIGH_RADIATION_OUTBOUND_OPEN,TRUE,-6.547,TRUE,FALSE,150,1,26.19,27.396,30.689,30.673,30.977,31.02,29.752,29.025,29.778,28.51,,26.053,26.249,26.053,26.112,26.154,25.833,29.493,38.63,40.62,36.04,28.78,385.34,6.863,4.062,6.604,2.878,2.752,,
Weekend_Heatwave_June2026,WHJ2026,316,2026-06-28T19:38:46,2026-06-28T17:38:46.082Z,2138.78,DAY_2_CONTROLLED,HEATWAVE_RULE_BASED,OUTBOUND_OPEN_INBOUND_CLOSED,CLOSED,OPEN,CLOSED,OPEN,FALSE,NO_CHANGE_DAY_HIGH_RADIATION_OUTBOUND_OPEN,TRUE,-6.831,TRUE,FALSE,150,1,26.207,27.386,30.663,30.646,30.928,30.961,29.736,29.025,29.88,28.576,,26.079,26.266,26.079,26.131,26.18,25.849,29.509,38.71,40.62,36.34,27.7,370.96,6.871,4.062,6.634,2.77,2.65,,
Weekend_Heatwave_June2026,WHJ2026,317,2026-06-28T19:48:46,2026-06-28T17:48:46.664Z,2148.78,DAY_2_CONTROLLED,HEATWAVE_RULE_BASED,OUTBOUND_OPEN_INBOUND_CLOSED,CLOSED,OPEN,CLOSED,OPEN,FALSE,NO_CHANGE_DAY_HIGH_RADIATION_OUTBOUND_OPEN,TRUE,-6.764,TRUE,FALSE,150,1,26.223,27.376,30.637,30.63,30.896,30.938,29.726,29.034,29.949,28.585,,26.105,26.282,26.105,26.148,26.197,25.876,29.526,38.77,40.58,36.29,29.05,351.33,6.877,4.058,6.629,2.905,2.509,,
Weekend_Heatwave_June2026,WHJ2026,318,2026-06-28T19:58:46,2026-06-28T17:58:46.447Z,2158.78,DAY_2_CONTROLLED,HEATWAVE_RULE_BASED,OUTBOUND_OPEN_INBOUND_CLOSED,CLOSED,OPEN,CLOSED,OPEN,FALSE,NO_CHANGE_DAY_HIGH_RADIATION_OUTBOUND_OPEN,TRUE,-6.758,TRUE,FALSE,150,1,26.239,27.36,30.62,30.62,30.837,30.896,29.726,29.044,30.001,28.602,,26.131,26.292,26.112,26.164,26.216,25.892,29.542,38.51,40.6,36.3,27.83,346.29,6.851,4.06,6.63,2.783,2.473,,
Weekend_Heatwave_June2026,WHJ2026,319,2026-06-28T20:08:55,2026-06-28T18:08:46.822Z,2168.93,DAY_2_CONTROLLED,HEATWAVE_RULE_BASED,ALL_OPEN,OPEN,OPEN,OPEN,OPEN,TRUE,NIGHT_HEATWAVE_FLUSH_ALL_OPEN,FALSE,-6.121,TRUE,FALSE,150,1,26.249,27.353,30.587,30.604,30.804,30.843,29.726,29.051,29.965,28.533,,26.148,26.308,26.131,26.174,26.233,25.908,29.549,38.87,40.56,35.67,28.95,327.21,6.887,4.056,6.567,2.895,2.337,,
Weekend_Heatwave_June2026,WHJ2026,320,2026-06-28T20:18:55,2026-06-28T18:18:55.393Z,2178.93,DAY_2_CONTROLLED,HEATWAVE_RULE_BASED,ALL_OPEN,OPEN,OPEN,OPEN,OPEN,FALSE,NO_CHANGE_NIGHT_HEATWAVE_FLUSH_ALL_OPEN,FALSE,-5.195,TRUE,FALSE,150,1,26.266,27.344,30.551,30.578,30.751,30.827,29.634,29.044,29.742,28.294,,26.164,26.325,26.148,26.19,26.239,25.925,29.575,38.91,40.42,34.77,32.15,318.77,6.891,4.042,6.477,3.215,2.277,,
Weekend_Heatwave_June2026,WHJ2026,321,2026-06-28T20:28:55,2026-06-28T18:28:54.975Z,2188.93,DAY_2_CONTROLLED,HEATWAVE_RULE_BASED,ALL_OPEN,OPEN,OPEN,OPEN,OPEN,FALSE,NO_CHANGE_NIGHT_HEATWAVE_FLUSH_ALL_OPEN,FALSE,-4.585,TRUE,FALSE,150,1,26.275,27.327,30.509,30.551,30.683,30.778,29.618,29.008,29.585,28.123,,26.18,26.334,26.164,26.197,26.256,25.935,29.585,38.95,40.31,34.17,34.13,321.32,6.895,4.031,6.417,3.413,2.295,,
Weekend_Heatwave_June2026,WHJ2026,322,2026-06-28T20:38:55,2026-06-28T18:38:54.548Z,2198.93,DAY_2_CONTROLLED,HEATWAVE_RULE_BASED,ALL_OPEN,OPEN,OPEN,OPEN,OPEN,FALSE,NO_CHANGE_NIGHT_HEATWAVE_FLUSH_ALL_OPEN,FALSE,-4.059,TRUE,FALSE,150,1,26.275,27.311,30.492,30.519,30.594,30.725,29.627,28.966,29.398,27.989,,26.197,26.341,26.174,26.207,26.266,25.944,29.591,38.99,39.99,33.65,34.56,320.8,6.899,3.999,6.365,3.456,2.291,,
Weekend_Heatwave_June2026,WHJ2026,323,2026-06-28T20:48:55,2026-06-28T18:48:55.136Z,2208.93,DAY_2_CONTROLLED,HEATWAVE_RULE_BASED,ALL_OPEN,OPEN,OPEN,OPEN,OPEN,FALSE,NO_CHANGE_NIGHT_HEATWAVE_FLUSH_ALL_OPEN,FALSE,-3.639,TRUE,FALSE,150,1,26.282,27.294,30.417,30.476,30.545,30.683,29.591,28.897,29.257,27.887,,26.207,26.351,26.18,26.216,26.275,25.918,29.591,38.96,39.29,33.23,34.78,319.41,6.896,3.929,6.323,3.478,2.282,,
Weekend_Heatwave_June2026,WHJ2026,324,2026-06-28T20:58:55,2026-06-28T18:58:54.706Z,2218.93,DAY_2_CONTROLLED,HEATWAVE_RULE_BASED,ALL_OPEN,OPEN,OPEN,OPEN,OPEN,FALSE,NO_CHANGE_NIGHT_HEATWAVE_FLUSH_ALL_OPEN,FALSE,-3.279,TRUE,FALSE,150,1,26.292,27.275,30.397,30.433,30.499,30.646,29.483,28.844,29.139,27.77,,26.216,26.351,26.18,26.223,26.282,25.892,29.591,38.91,38.44,32.87,35.09,316.06,6.891,3.844,6.287,3.509,2.258,,
Weekend_Heatwave_June2026,WHJ2026,325,2026-06-28T21:08:55,2026-06-28T19:08:55.278Z,2228.93,DAY_2_CONTROLLED,HEATWAVE_RULE_BASED,ALL_OPEN,OPEN,OPEN,OPEN,OPEN,FALSE,NO_CHANGE_NIGHT_HEATWAVE_FLUSH_ALL_OPEN,FALSE,-3.009,TRUE,FALSE,150,1,26.292,27.258,30.375,30.391,30.519,30.594,29.391,28.795,29.018,27.684,,26.223,26.351,26.18,26.223,26.292,25.866,29.591,38.86,37.61,32.6,35.19,312.75,6.886,3.761,6.26,3.519,2.234,,
Weekend_Heatwave_June2026,WHJ2026,326,2026-06-28T21:18:55,2026-06-28T19:18:54.860Z,2238.93,DAY_2_CONTROLLED,HEATWAVE_RULE_BASED,ALL_OPEN,OPEN,OPEN,OPEN,OPEN,FALSE,NO_CHANGE_NIGHT_HEATWAVE_FLUSH_ALL_OPEN,FALSE,-2.685,TRUE,FALSE,150,1,26.282,27.242,30.338,30.358,30.509,30.545,29.3,28.743,28.907,27.593,,26.233,26.351,26.18,26.223,26.282,25.84,29.585,38.78,36.84,32.27,35.76,311.19,6.878,3.684,6.227,3.576,2.223,,
Weekend_Heatwave_June2026,WHJ2026,327,2026-06-28T21:28:55,2026-06-28T19:28:55.437Z,2248.93,DAY_2_CONTROLLED,HEATWAVE_RULE_BASED,ALL_OPEN,OPEN,OPEN,OPEN,OPEN,FALSE,NO_CHANGE_NIGHT_HEATWAVE_FLUSH_ALL_OPEN,FALSE,-2.375,TRUE,FALSE,150,1,26.282,27.226,30.299,30.306,30.476,30.483,29.205,28.684,28.838,27.55,,26.223,26.341,26.18,26.216,26.282,25.817,29.575,38.72,35.87,31.95,35.75,310.98,6.872,3.587,6.195,3.575,2.221,,
Weekend_Heatwave_June2026,WHJ2026,328,2026-06-28T21:38:55,2026-06-28T19:38:55.018Z,2258.93,DAY_2_CONTROLLED,HEATWAVE_RULE_BASED,ALL_OPEN,OPEN,OPEN,OPEN,OPEN,FALSE,NO_CHANGE_NIGHT_HEATWAVE_FLUSH_ALL_OPEN,FALSE,-2.152,TRUE,FALSE,150,1,26.275,27.209,30.263,30.263,30.45,30.433,29.129,28.635,28.743,27.468,,26.223,26.334,26.174,26.207,26.282,25.79,29.568,38.63,35.02,31.72,36.73,312.09,6.863,3.502,6.172,3.673,2.229,,
Weekend_Heatwave_June2026,WHJ2026,329,2026-06-28T21:48:55,2026-06-28T19:48:54.593Z,2268.93,DAY_2_CONTROLLED,HEATWAVE_RULE_BASED,ALL_OPEN,OPEN,OPEN,OPEN,OPEN,FALSE,NO_CHANGE_NIGHT_HEATWAVE_FLUSH_ALL_OPEN,FALSE,-2.151,TRUE,FALSE,150,1,26.266,27.183,30.23,30.224,30.391,30.381,29.051,28.576,28.661,27.389,,26.216,26.325,26.154,26.19,26.266,25.774,29.549,38.55,34.41,31.7,36.75,310.53,6.855,3.441,6.17,3.675,2.218,,
Weekend_Heatwave_June2026,WHJ2026,330,2026-06-28T21:58:55,2026-06-28T19:58:55.165Z,2278.93,DAY_2_CONTROLLED,HEATWAVE_RULE_BASED,ALL_OPEN,OPEN,OPEN,OPEN,OPEN,FALSE,NO_CHANGE_NIGHT_HEATWAVE_FLUSH_ALL_OPEN,FALSE,-1.858,TRUE,FALSE,150,1,26.249,27.167,30.198,30.171,30.365,30.338,28.966,28.517,28.549,27.298,,26.216,26.298,26.138,26.174,26.256,25.748,29.532,38.48,33.75,31.39,37.21,311.08,6.848,3.375,6.139,3.721,2.222,,
Weekend_Heatwave_June2026,WHJ2026,331,2026-06-28T22:08:55,2026-06-28T20:08:54.742Z,2288.93,DAY_2_CONTROLLED,HEATWAVE_RULE_BASED,ALL_OPEN,OPEN,OPEN,OPEN,OPEN,FALSE,NO_CHANGE_NIGHT_HEATWAVE_FLUSH_ALL_OPEN,FALSE,-1.481,TRUE,FALSE,150,1,26.239,27.147,30.155,30.129,30.322,30.289,28.887,28.458,28.464,27.19,,26.207,26.292,26.121,26.154,26.239,25.722,29.509,38.41,33.52,30.99,38.54,311.25,6.841,3.352,6.099,3.854,2.223,,
Weekend_Heatwave_June2026,WHJ2026,332,2026-06-28T22:18:55,2026-06-28T20:18:55.323Z,2298.93,DAY_2_CONTROLLED,HEATWAVE_RULE_BASED,ALL_OPEN,OPEN,OPEN,OPEN,OPEN,FALSE,NO_CHANGE_NIGHT_HEATWAVE_FLUSH_ALL_OPEN,FALSE,-1.227,TRUE,FALSE,150,1,26.216,27.124,30.103,30.076,30.257,30.24,28.802,28.395,28.353,27.121,,26.197,26.266,26.095,26.131,26.223,25.695,29.493,38.33,33.27,30.72,39.22,311.15,6.833,3.327,6.072,3.922,2.222,,
Weekend_Heatwave_June2026,WHJ2026,333,2026-06-28T22:28:55,2026-06-28T20:28:54.891Z,2308.93,DAY_2_CONTROLLED,HEATWAVE_RULE_BASED,ALL_OPEN,OPEN,OPEN,OPEN,OPEN,FALSE,NO_CHANGE_NIGHT_HEATWAVE_FLUSH_ALL_OPEN,FALSE,-1.037,TRUE,FALSE,150,1,26.197,27.108,30.07,30.034,30.23,30.188,28.726,28.336,28.274,27.016,,26.18,26.249,26.079,26.105,26.207,25.672,29.473,38.26,32.86,30.51,40.12,307.69,6.826,3.286,6.051,4.012,2.198,,
Weekend_Heatwave_June2026,WHJ2026,334,2026-06-28T22:38:55,2026-06-28T20:38:55.470Z,2318.93,DAY_2_CONTROLLED,HEATWAVE_RULE_BASED,ALL_OPEN,OPEN,OPEN,OPEN,OPEN,FALSE,NO_CHANGE_NIGHT_HEATWAVE_FLUSH_ALL_OPEN,FALSE,-0.94,TRUE,FALSE,150,1,26.18,27.081,30.027,29.981,30.188,30.148,28.644,28.268,28.182,26.941,,26.174,26.223,26.053,26.079,26.18,25.646,29.45,38.17,32.65,30.39,40.55,309.61,6.817,3.265,6.039,4.055,2.211,,
Weekend_Heatwave_June2026,WHJ2026,335,2026-06-28T22:48:55,2026-06-28T20:48:55.057Z,2328.93,DAY_2_CONTROLLED,HEATWAVE_RULE_BASED,ALL_OPEN,OPEN,OPEN,OPEN,OPEN,FALSE,NO_CHANGE_NIGHT_HEATWAVE_FLUSH_ALL_OPEN,FALSE,-0.766,TRUE,FALSE,150,1,26.154,27.055,29.991,29.939,30.148,30.096,28.559,28.205,28.104,26.914,,26.154,26.207,26.026,26.062,26.154,25.62,29.424,38.1,32.46,30.19,40.95,309.07,6.81,3.246,6.019,4.095,2.208,,
Weekend_Heatwave_June2026,WHJ2026,336,2026-06-28T22:58:55,2026-06-28T20:58:54.620Z,2338.93,DAY_2_CONTROLLED,HEATWAVE_RULE_BASED,ALL_OPEN,OPEN,OPEN,OPEN,OPEN,FALSE,NO_CHANGE_NIGHT_HEATWAVE_FLUSH_ALL_OPEN,FALSE,-0.592,TRUE,FALSE,150,1,26.131,27.029,29.949,29.896,30.096,30.044,28.5,28.146,28.14,26.941,,26.138,26.174,26.003,26.026,26.131,25.594,29.408,37.98,32.31,30,41.1,308.2,6.798,3.231,6,4.11,2.201,,
Weekend_Heatwave_June2026,WHJ2026,337,2026-06-28T23:08:55,2026-06-28T21:08:55.218Z,2348.93,DAY_2_CONTROLLED,HEATWAVE_RULE_BASED,ALL_OPEN,OPEN,OPEN,OPEN,OPEN,FALSE,NO_CHANGE_NIGHT_HEATWAVE_FLUSH_ALL_OPEN,FALSE,-0.668,TRUE,FALSE,150,1,26.105,27.003,29.912,29.854,30.06,29.991,28.458,28.097,28.215,26.983,,26.121,26.148,25.977,26.01,26.112,25.561,29.382,37.89,32.25,30.05,41.27,309.12,6.789,3.225,6.005,4.127,2.208,,
Weekend_Heatwave_June2026,WHJ2026,338,2026-06-28T23:18:55,2026-06-28T21:18:54.772Z,2358.93,DAY_2_CONTROLLED,HEATWAVE_RULE_BASED,ALL_OPEN,OPEN,OPEN,OPEN,OPEN,FALSE,NO_CHANGE_NIGHT_HEATWAVE_FLUSH_ALL_OPEN,FALSE,-0.735,TRUE,FALSE,150,1,26.079,26.98,29.87,29.811,29.975,29.958,28.405,28.064,28.123,26.921,,26.105,26.131,25.961,25.987,26.089,25.535,29.355,37.82,32.33,30.09,41.32,306.47,6.782,3.233,6.009,4.132,2.189,,
Weekend_Heatwave_June2026,WHJ2026,339,2026-06-28T23:28:55,2026-06-28T21:28:55.359Z,2368.93,DAY_2_CONTROLLED,HEATWAVE_RULE_BASED,ALL_OPEN,OPEN,OPEN,OPEN,OPEN,FALSE,NO_CHANGE_NIGHT_HEATWAVE_FLUSH_ALL_OPEN,FALSE,-0.827,TRUE,FALSE,150,1,26.053,26.954,29.837,29.778,29.981,29.912,28.353,28.022,28.13,26.921,,26.089,26.095,25.935,25.961,26.062,25.509,29.333,37.74,32.29,30.16,41.02,303.61,6.774,3.229,6.016,4.102,2.169,,
Weekend_Heatwave_June2026,WHJ2026,340,2026-06-28T23:38:55,2026-06-28T21:38:54.918Z,2378.93,DAY_2_CONTROLLED,HEATWAVE_RULE_BASED,ALL_OPEN,OPEN,OPEN,OPEN,OPEN,FALSE,NO_CHANGE_NIGHT_HEATWAVE_FLUSH_ALL_OPEN,FALSE,-1.074,TRUE,FALSE,150,1,26.026,26.921,29.801,29.736,29.912,29.863,28.3,27.979,28.225,26.983,,26.062,26.079,25.908,25.935,26.036,25.476,29.306,37.62,32.01,30.38,38.53,303.67,6.762,3.201,6.038,3.853,2.169,,
Weekend_Heatwave_June2026,WHJ2026,341,2026-06-28T23:48:55,2026-06-28T21:48:55.494Z,2388.93,DAY_2_CONTROLLED,HEATWAVE_RULE_BASED,ALL_OPEN,OPEN,OPEN,OPEN,OPEN,FALSE,NO_CHANGE_NIGHT_HEATWAVE_FLUSH_ALL_OPEN,FALSE,-1.26,TRUE,FALSE,150,1,25.994,26.895,29.768,29.703,29.785,29.693,28.274,27.946,28.251,27.042,,26.046,26.053,25.892,25.908,26.01,25.443,29.28,37.55,31.66,30.54,36.55,301.45,6.755,3.166,6.054,3.655,2.153,,
Weekend_Heatwave_June2026,WHJ2026,342,2026-06-28T23:58:55,2026-06-28T21:58:55.064Z,2398.93,DAY_2_CONTROLLED,HEATWAVE_RULE_BASED,ALL_OPEN,OPEN,OPEN,OPEN,OPEN,FALSE,NO_CHANGE_NIGHT_HEATWAVE_FLUSH_ALL_OPEN,FALSE,-0.953,TRUE,FALSE,150,1,25.967,26.859,29.726,29.66,29.837,29.762,28.232,27.91,28.173,26.914,,26.02,26.026,25.866,25.882,25.987,25.417,29.257,37.48,31.78,30.21,41.08,302.24,6.748,3.178,6.021,4.108,2.159,,
Weekend_Heatwave_June2026,WHJ2026,343,2026-06-29T00:08:55,2026-06-28T22:08:55.636Z,2408.93,DAY_2_CONTROLLED,HEATWAVE_RULE_BASED,ALL_OPEN,OPEN,OPEN,OPEN,OPEN,FALSE,NO_CHANGE_NIGHT_HEATWAVE_FLUSH_ALL_OPEN,FALSE,-0.709,TRUE,FALSE,150,1,25.944,26.836,29.693,29.627,29.811,29.736,28.199,27.887,28.071,26.836,,26.003,26.003,25.833,25.859,25.961,25.391,29.231,37.4,31.99,29.94,42.16,304.5,6.74,3.199,5.994,4.216,2.175,,
Weekend_Heatwave_June2026,WHJ2026,344,2026-06-29T00:18:55,2026-06-28T22:18:55.219Z,2418.93,DAY_2_CONTROLLED,HEATWAVE_RULE_BASED,ALL_OPEN,OPEN,OPEN,OPEN,OPEN,FALSE,NO_CHANGE_NIGHT_HEATWAVE_FLUSH_ALL_OPEN,FALSE,-0.575,TRUE,FALSE,150,1,25.908,26.8,29.66,29.591,29.778,29.703,28.156,27.845,27.989,26.777,,25.977,25.977,25.807,25.833,25.935,25.364,29.205,37.32,32.14,29.78,42.19,307.37,6.732,3.214,5.978,4.219,2.195,,
Weekend_Heatwave_June2026,WHJ2026,345,2026-06-29T00:28:55,2026-06-28T22:28:54.784Z,2428.93,DAY_2_CONTROLLED,HEATWAVE_RULE_BASED,ALL_OPEN,OPEN,OPEN,OPEN,OPEN,FALSE,NO_CHANGE_NIGHT_HEATWAVE_FLUSH_ALL_OPEN,FALSE,-0.538,TRUE,FALSE,150,1,25.882,26.773,29.634,29.559,29.736,29.66,28.097,27.802,27.969,26.76,,25.951,25.944,25.79,25.807,25.908,25.341,29.182,37.01,31.96,29.72,39.08,301.26,6.701,3.196,5.972,3.908,2.152,,
Weekend_Heatwave_June2026,WHJ2026,346,2026-06-29T00:38:55,2026-06-28T22:38:55.370Z,2438.93,DAY_2_CONTROLLED,HEATWAVE_RULE_BASED,ALL_OPEN,OPEN,OPEN,OPEN,OPEN,FALSE,NO_CHANGE_NIGHT_HEATWAVE_FLUSH_ALL_OPEN,FALSE,-0.414,TRUE,FALSE,150,1,25.849,26.741,29.601,29.526,29.65,29.618,28.045,27.76,27.963,26.754,,25.935,25.925,25.764,25.781,25.892,25.305,29.156,37.1,31.76,29.57,39.72,305.14,6.71,3.176,5.957,3.972,2.18,,
